Date Pulled,Address,Suburb,Property Type,Beds,Baths,Cars,Land Size (m2),Asking Price ($),Price Per Acre ($),Days on Market,Sale Method,Agency,Dual Living / Granny Flat,Subdivision Potential,Usable Land,Build Classification,Budget Rule Applied,Dynamic Rent Est ($),NOI ($),Cap Rate (%),Gross Yield (%),Net Yield (%),Monthly Repayment ($),DSCR,Break-Even Ratio (%),Net Annual Cashflow ($),Net Weekly Cashflow ($),Quarantined Loss Year 1 ($),Tax Benefit Year 1 ($),Post-Tax Cash Flow ($) *Est,Est Renovation / Capex ($),Total Cash Invested ($),Cash-on-Cash Return (%),Est 10-Yr IRR (%),Est Year 1 ROE (%),Cashflow Status,URL
2026-06-30,42-44 Leichhardt Drive,Yandina Creek,acreage/semi-rural,4.0,2.0,2.0,7733.0,1750000.0,915816.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1550.0,67652.0,3.87,4.61,3.87,10113.09,0.56,166.63,-53705.06,-1032.79,46348.0,0.0,-53705.06,0.0,210000.0,-25.57,6.98,-18.05,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-yandina+creek-151480484
2026-06-30,6-8 Whistler Ridge Drive,Yandina Creek,house,5.0,3.0,2.0,4073.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,1550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-yandina+creek-151139540
2026-06-30,318 Toolborough Road,Yandina Creek,acreage/semi-rural,5.0,3.0,2.0,42000.0,2400000.0,231249.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1550.0,67652.0,2.82,3.36,2.82,10113.09,0.56,166.63,-53705.06,-1032.79,46348.0,0.0,-53705.06,0.0,860000.0,-6.24,4.95,-5.48,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-yandina+creek-151486080
2026-06-30,46-48 Leichhardt Drive,Yandina Creek,house,4.0,3.0,3.0,7141.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-yandina+creek-151393752
2026-06-30,256 Arcoona Road,Yandina Creek,house,4.0,2.0,2.0,7000.0,2850000.0,1647650.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1550.0,67652.0,2.37,2.83,2.37,10113.09,0.56,166.63,-53705.06,-1032.79,46348.0,0.0,-53705.06,0.0,1310000.0,-4.1,4.53,-3.7,Negative,https://www.realestate.com.au/property-house-qld-yandina+creek-151097948
2026-06-30,305 Toolborough Road,Yandina Creek,acreage/semi-rural,4.0,4.0,2.0,287000.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-yandina+creek-151517964
2026-06-30,721-761 Yandina-Coolum Road,Yandina Creek,acreage/semi-rural,3.0,2.0,7.0,312000.0,0.0,,,For Sale,Unknown,False,False,False,New Build / Likely Eligible,,1550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-yandina+creek-151103056
2026-06-30,68 Whistler Ridge Drive,Yandina Creek,house,5.0,3.0,4.0,6133.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1550.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-yandina+creek-151569240
2026-06-30,15 Karnu Drive,Ninderry,house,5.0,3.0,6.0,5000.0,0.0,,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-ninderry-150263684
2026-06-30,7 Eulinga Court,Ninderry,acreage/semi-rural,4.0,2.0,6.0,12200.0,1760000.0,583809.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.08,2.66,2.08,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,220000.0,-38.55,2.03,-27.53,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-ninderry-151393332
2026-06-30,3 Karnu Drive,Ninderry,house,3.0,3.0,4.0,16500.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-ninderry-151492220
2026-06-30,45 Honeydew Place,Ninderry,acreage/semi-rural,6.0,3.0,4.0,5150.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-ninderry-150525528
2026-06-30,21-23 Eucalyptus Crescent,Ninderry,acreage/semi-rural,3.0,2.0,5.0,10100.0,1450000.0,580985.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.52,3.23,2.52,7331.99,0.42,209.89,-51427.87,-989.0,48844.0,0.0,-51427.87,0.0,350000.0,-14.69,3.63,-12.17,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-ninderry-151166452
2026-06-30,106 Jensen Road,Ninderry,acreage/semi-rural,3.0,2.0,4.0,5412.0,1550000.0,1159023.0,,For Sale,Unknown,True,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.36,3.02,2.36,7837.64,0.39,222.85,-57495.72,-1105.69,54044.0,0.0,-57495.72,0.0,370000.0,-15.54,3.36,-12.85,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-ninderry-150853136
2026-06-30,12 Karnu Drive,Ninderry,house,7.0,7.0,9.0,21400.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-ninderry-150412248
2026-06-30,43 Elouera Drive,Ninderry,house,4.0,2.0,3.0,8600.0,1550000.0,729376.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.36,3.02,2.36,7837.64,0.39,222.85,-57495.72,-1105.69,54044.0,0.0,-57495.72,0.0,370000.0,-15.54,3.36,-12.85,Negative,https://www.realestate.com.au/property-house-qld-ninderry-151173392
2026-06-30,141 Fairhill Road,Ninderry,house,3.0,2.0,2.0,2883.0,1200000.0,1684437.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,3.05,3.9,3.05,6067.85,0.5,177.47,-36258.24,-697.27,35844.0,0.0,-36258.24,0.0,300000.0,-12.09,4.5,-10.07,Negative,https://www.realestate.com.au/property-house-qld-ninderry-151468692
2026-06-30,LOT 22/399 Browns Creek Road,Bridges,house,3.0,1.0,2.0,0.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-bridges-150145228
2026-06-30,53-55 Burtons Road,Bridges,acreage/semi-rural,8.0,5.0,12.0,179600.0,0.0,,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-bridges-151572356
2026-06-30,15 East View Court,Maroochy River,house,4.0,3.0,7.0,6267.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,1150.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-maroochy+river-151429644
2026-06-30,222 River Road,Maroochy River,acreage/semi-rural,5.0,4.0,12.0,87300.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1150.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-maroochy+river-150939168
2026-06-30,32 Black Swan Circuit,Maroochy River,house,4.0,2.0,2.0,601.0,1500000.0,10100316.0,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1150.0,48516.0,3.23,3.99,3.23,7584.82,0.53,171.07,-42501.8,-817.34,39484.0,0.0,-42501.8,0.0,360000.0,-11.81,5.16,-9.77,Negative,https://www.realestate.com.au/property-house-qld-maroochy+river-150936288
2026-06-30,63 Kirra Road,Maroochy River,acreage/semi-rural,5.0,3.0,2.0,7398.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,1150.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-maroochy+river-150995304
2026-06-30,40 Black Swan Circuit,Maroochy River,house,5.0,3.0,2.0,450.0,0.0,,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,,1150.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-maroochy+river-151616816
2026-06-30,30 Kirrawood Court,Maroochy River,house,4.0,2.0,4.0,0.0,1680000.0,,,For Sale,Unknown,True,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1150.0,48516.0,2.89,3.56,2.89,10113.09,0.4,221.81,-72841.06,-1400.79,65484.0,0.0,-72841.06,0.0,140000.0,-52.03,3.87,-32.52,Negative,https://www.realestate.com.au/property-house-qld-maroochy+river-150581064
2026-06-30,164 Ocean Vista Drive,Maroochy River,house,4.0,3.0,5.0,4000.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1150.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-maroochy+river-150754500
2026-06-30,6 Caladenia Court,Maroochy River,house,4.0,3.0,2.0,5250.0,1895000.0,1460724.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1150.0,48516.0,2.56,3.16,2.56,10113.09,0.4,221.81,-72841.06,-1400.79,65484.0,0.0,-72841.06,0.0,355000.0,-20.52,3.74,-16.2,Negative,https://www.realestate.com.au/property-house-qld-maroochy+river-150752544
2026-06-30,38-42 Karnu Drive,Valdora,house,2.0,2.0,6.0,5109.0,0.0,,,For Sale,Unknown,True,True,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-valdora-151307840
2026-06-30,102 Thomson Valley Road,Valdora,house,2.0,1.0,0.0,2238.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-valdora-151635400
2026-06-30,54-64 Dynes Road,Valdora,acreage/semi-rural,2.0,1.0,3.0,493700.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-valdora-148334304
2026-06-30,915 Yandina-Coolum Road,Valdora,house,5.0,3.0,5.0,11300.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-valdora-151381928
2026-06-30,566 Valdora Road,Valdora,house,5.0,3.0,2.0,6325.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-valdora-151626320
2026-06-30,29 Everton Place,Rosemount,house,4.0,2.0,2.0,10800.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,950.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-rosemount-151310380
2026-06-30,100-104 Upper Rosemount Road,Rosemount,house,4.0,2.0,2.0,4461.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,950.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-rosemount-151487024
2026-06-30,90A Petrie Creek Road,Rosemount,house,4.0,3.0,2.0,4646.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,950.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-rosemount-150144712
2026-06-30,12 Kerada Road,Rosemount,house,8.0,4.0,9.0,20000.0,0.0,,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,,950.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-rosemount-151556704
2026-06-30,72 Pringle Road,Rosemount,acreage/semi-rural,3.0,1.0,6.0,20200.0,1500000.0,300509.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",950.0,38948.0,2.6,3.29,2.6,7584.82,0.43,205.4,-52069.8,-1001.34,49052.0,0.0,-52069.8,0.0,360000.0,-14.46,3.81,-11.97,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-rosemount-147256400
2026-06-30,325 Petrie Creek Rd,Rosemount,house,4.0,2.0,9.0,16100.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,950.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-rosemount-150060816
2026-06-30,8-16 Seymour Close,Rosemount,acreage/semi-rural,3.0,2.0,2.0,5763.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,950.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-rosemount-151175012
2026-06-30,55 Celestine Place,Rosemount,house,7.0,4.0,9.0,15600.0,2500000.0,648535.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",950.0,38948.0,1.56,1.98,1.56,10113.09,0.32,266.82,-82409.06,-1584.79,75052.0,0.0,-82409.06,0.0,960000.0,-8.58,3.02,-7.6,Negative,https://www.realestate.com.au/property-house-qld-rosemount-151123688
2026-06-30,46 Petrie Creek Road,Rosemount,house,4.0,3.0,2.0,12300.0,1499000.0,493190.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",950.0,38948.0,2.6,3.3,2.6,7579.76,0.43,205.28,-52009.12,-1000.18,49000.0,0.0,-52009.12,0.0,359800.0,-14.46,3.82,-11.96,Negative,https://www.realestate.com.au/property-house-qld-rosemount-151006452
2026-06-30,6 Woodchester Close,Rosemount,house,5.0,2.0,3.0,4065.0,1350000.0,1343976.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",950.0,38948.0,2.89,3.66,2.89,6826.33,0.48,186.98,-42968.02,-826.31,41252.0,0.0,-42968.02,0.0,330000.0,-13.02,4.3,-10.81,Negative,https://www.realestate.com.au/property-house-qld-rosemount-151252220
2026-06-30,161 Delicia Road,Mapleton,house,5.0,3.0,4.0,91900.0,3300000.0,145317.0,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1245.0,53060.8,1.61,1.96,1.61,10113.09,0.44,205.49,-68296.26,-1313.39,60939.2,0.0,-68296.26,0.0,1760000.0,-3.88,3.74,-3.55,Negative,https://www.realestate.com.au/property-house-qld-mapleton-151556596
2026-06-30,3 Karri Court,Mapleton,house,3.0,1.0,4.0,1000.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1245.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-mapleton-150994580
2026-06-30,52 Flaxton Drive,Mapleton,house,4.0,2.0,5.0,1454.0,1300000.0,3618238.0,,For Sale,Unknown,False,False,True,New Build / Likely Eligible,2026 Budget: losses deductible against other income,1245.0,53060.8,4.08,4.98,4.08,6573.51,0.67,139.88,-25821.29,-496.56,0.0,9079.5,-16741.79,0.0,320000.0,-8.07,8.63,-6.71,Negative,https://www.realestate.com.au/property-house-qld-mapleton-150875912
2026-06-30,47 Mapleton Falls Road,Mapleton,house,3.0,2.0,5.0,4012.0,1299000.0,1310287.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1245.0,53060.8,4.08,4.98,4.08,6568.45,0.67,139.79,-25760.61,-495.4,24487.2,0.0,-25760.61,0.0,319800.0,-8.06,6.83,-6.7,Negative,https://www.realestate.com.au/property-house-qld-mapleton-151402276
2026-06-30,60 Mapleton Forest Road,Mapleton,house,6.0,3.0,6.0,15200.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,1245.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-mapleton-151586100
2026-06-30,4 The Parkway Place,Mapleton,house,4.0,2.0,4.0,1440.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1245.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-mapleton-150730164
2026-06-30,256 Obi Obi Road,Mapleton,house,1.0,1.0,0.0,9953.0,1000000.0,406597.0,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1245.0,53060.8,5.31,6.47,5.31,5056.54,0.87,111.77,-7617.73,-146.49,8939.2,0.0,-7617.73,0.0,260000.0,-2.93,9.11,-2.46,Negative,https://www.realestate.com.au/property-house-qld-mapleton-150158076
2026-06-30,16 The Parkway Place,Mapleton,house,3.0,2.0,0.0,1775.0,1195000.0,2724506.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1245.0,53060.8,4.44,5.42,4.44,6042.57,0.73,130.04,-19450.04,-374.04,19079.2,0.0,-19450.04,0.0,299000.0,-6.51,7.49,-5.42,Negative,https://www.realestate.com.au/property-house-qld-mapleton-151162812
2026-06-30,8 Karri Court,Mapleton,house,3.0,1.0,2.0,1016.0,1049000.0,4178303.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1245.0,53060.8,5.06,6.17,5.06,5304.31,0.83,116.36,-10590.98,-203.67,11487.2,0.0,-10590.98,0.0,269800.0,-3.93,8.65,-3.29,Negative,https://www.realestate.com.au/property-house-qld-mapleton-151562732
2026-06-30,8 Esmaurel Close,Mapleton,acreage/semi-rural,3.0,2.0,3.0,18200.0,1700000.0,378003.0,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1245.0,53060.8,3.12,3.81,3.12,10113.09,0.44,205.49,-68296.26,-1313.39,60939.2,0.0,-68296.26,0.0,160000.0,-42.69,4.66,-27.88,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-mapleton-151408032
2026-06-30,42 Post Office Road,Mapleton,house,5.0,3.0,2.0,2910.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1245.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-mapleton-150531896
2026-06-30,485 Flaxton Drive,Flaxton,acreage/semi-rural,4.0,2.0,1.0,2003.0,1600000.0,3232639.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1035.0,43014.4,2.69,3.36,2.69,10113.09,0.35,245.56,-78342.66,-1506.59,70985.6,0.0,-78342.66,0.0,60000.0,-130.57,2.76,-55.96,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-flaxton-151020112
2026-06-30,20 Kingsview Drive,Flaxton,house,3.0,1.0,3.0,985.0,950000.0,3903063.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1035.0,43014.4,4.53,5.67,4.53,4803.72,0.75,127.18,-14630.2,-281.35,16385.6,0.0,-14630.2,0.0,250000.0,-5.85,7.27,-4.92,Negative,https://www.realestate.com.au/property-house-qld-flaxton-151586972
2026-06-30,265 Flaxton Drive,Flaxton,house,5.0,3.0,11.0,136500.0,3495000.0,103617.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1035.0,43014.4,1.23,1.54,1.23,10113.09,0.35,245.56,-78342.66,-1506.59,70985.6,0.0,-78342.66,0.0,1955000.0,-4.01,3.36,-3.68,Negative,https://www.realestate.com.au/property-house-qld-flaxton-149077176
2026-06-30,11 Carrington Drive,Flaxton,house,3.0,2.0,4.0,2313.0,900000.0,1574654.0,,For Sale,Unknown,False,False,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,1035.0,43014.4,4.78,5.98,4.78,4550.89,0.79,121.55,-11596.28,-223.01,0.0,5100.67,-6495.61,0.0,240000.0,-4.83,9.48,-4.07,Negative,https://www.realestate.com.au/property-house-qld-flaxton-150705740
2026-06-30,02 Nimbus Drive,Flaxton,house,3.0,2.0,1.0,860.0,1150000.0,5411499.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1035.0,43014.4,3.74,4.68,3.74,5815.03,0.62,149.73,-26765.91,-514.73,26785.6,0.0,-26765.91,0.0,290000.0,-9.23,5.9,-7.7,Negative,https://www.realestate.com.au/property-house-qld-flaxton-151631764
2026-06-30,152 Flaxton Mill Road,Flaxton,house,3.0,3.0,6.0,4000.0,1399000.0,1415389.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1035.0,43014.4,3.07,3.85,3.07,7074.11,0.51,177.81,-41874.86,-805.29,39733.6,0.0,-41874.86,0.0,339800.0,-12.32,4.74,-10.22,Negative,https://www.realestate.com.au/property-house-qld-flaxton-151457540
2026-06-30,16 Kingsview Drive,Flaxton,house,4.0,3.0,2.0,900.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1035.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-flaxton-149900404
2026-06-30,48 Cynthia Hunt Drive,Flaxton,house,4.0,3.0,8.0,7156.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1035.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-flaxton-150174380
2026-06-30,8 Cycad Place,Flaxton,house,5.0,3.0,3.0,4294.0,1795000.0,1691689.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1035.0,43014.4,2.4,3.0,2.4,10113.09,0.35,245.56,-78342.66,-1506.59,70985.6,0.0,-78342.66,0.0,255000.0,-30.72,3.01,-22.72,Negative,https://www.realestate.com.au/property-house-qld-flaxton-150841836
2026-06-30,12 Cynthia Hunt Drive,Flaxton,house,6.0,5.0,3.0,11000.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1035.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-flaxton-150481016
2026-06-30,2 Alice Dixon Drive,Flaxton,house,3.0,1.0,4.0,7265.0,1500000.0,835553.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1035.0,43014.4,2.87,3.59,2.87,7584.82,0.47,189.19,-48003.4,-923.14,44985.6,0.0,-48003.4,0.0,360000.0,-13.33,4.38,-11.04,Negative,https://www.realestate.com.au/property-house-qld-flaxton-151300348
2026-06-30,435 Balmoral Road,Montville,house,5.0,5.0,6.0,198900.0,0.0,,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,,860.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-montville-150466768
2026-06-30,66-78 Mill Hill Road,Montville,house,3.0,2.0,5.0,18100.0,1750000.0,391271.0,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",860.0,34642.4,1.98,2.56,1.98,10113.09,0.29,293.91,-86714.66,-1667.59,79357.6,0.0,-86714.66,0.0,210000.0,-41.29,1.72,-29.15,Negative,https://www.realestate.com.au/property-house-qld-montville-150859092
2026-06-30,19 Manley Drive,Montville,acreage/semi-rural,2.0,2.0,2.0,8660.0,2750000.0,1285088.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",860.0,34642.4,1.26,1.63,1.26,10113.09,0.29,293.91,-86714.66,-1667.59,79357.6,0.0,-86714.66,0.0,1210000.0,-7.17,2.87,-6.44,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-montville-150090756
2026-06-30,530-534 Flaxton Drive,Montville,house,5.0,3.0,2.0,4400.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,860.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-montville-151589292
2026-06-30,79 Balmoral Road,Montville,house,6.0,2.0,2.0,794.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,860.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-montville-148199148
2026-06-30,38 Kondalilla Falls Road,Montville,house,7.0,4.0,8.0,7864.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,860.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-montville-151260152
2026-06-30,9 Memorial Close,Montville,house,2.0,2.0,3.0,3721.0,0.0,,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,,860.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-montville-145777024
2026-06-30,10 Skorpil Lane,Montville,house,3.0,1.0,3.0,6665.0,1160000.0,704330.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",860.0,34642.4,2.99,3.86,2.99,5865.59,0.49,179.93,-35744.7,-687.4,35677.6,0.0,-35744.7,0.0,292000.0,-12.24,4.33,-10.21,Negative,https://www.realestate.com.au/property-house-qld-montville-150734948
2026-06-30,368 Western Avenue,Montville,house,5.0,4.0,8.0,63900.0,4000000.0,253325.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",860.0,34642.4,0.87,1.12,0.87,10113.09,0.29,293.91,-86714.66,-1667.59,79357.6,0.0,-86714.66,0.0,2460000.0,-3.52,3.14,-3.26,Negative,https://www.realestate.com.au/property-house-qld-montville-151423072
2026-06-30,4 Marshalls Road,Montville,house,3.0,2.0,1.0,900.0,950000.0,4271686.0,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",860.0,34642.4,3.65,4.71,3.65,4803.72,0.6,151.44,-23002.2,-442.35,24757.6,0.0,-23002.2,0.0,250000.0,-9.2,5.4,-7.73,Negative,https://www.realestate.com.au/property-house-qld-montville-151469836
2026-06-30,69 Balmoral Road,Montville,house,3.0,2.0,2.0,607.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,860.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-montville-151035716
2026-06-30,65 - 69 Main Street,Montville,house,5.0,3.0,2.0,4107.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,860.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-montville-145966156
